case_id,user_uuid,kp_position,kp_type,probe_class,question_type,evidence_condition,checkpoint_index,checkpoint_event_index,age_sessions,perturbation_label
memtraceb-42f702e3-bdmoviepreference-a51c5-current-missing,42f702e3-750c-1acc-9101-051f1f75991e,,boundary,boundary_distractor,current,missing,5,51,51,safety_error
memtraceb-42f702e3-bdmoviepreference-a60c6-current-missing,42f702e3-750c-1acc-9101-051f1f75991e,,boundary,boundary_distractor,current,missing,6,60,60,safety_error
memtraceb-42f702e3-bdmoviepreference-a69c7-current-missing,42f702e3-750c-1acc-9101-051f1f75991e,,boundary,boundary_distractor,current,missing,7,69,69,safety_error
memtraceb-42f702e3-bdtravelpreference-a7c0-current-missing,42f702e3-750c-1acc-9101-051f1f75991e,,boundary,boundary_distractor,current,missing,0,7,7,safety_error
memtraceb-42f702e3-bdtravelpreference-a16c1-current-missing,42f702e3-750c-1acc-9101-051f1f75991e,,boundary,boundary_distractor,current,missing,1,16,16,safety_error
memtraceb-42f702e3-bdtravelpreference-a25c2-current-missing,42f702e3-750c-1acc-9101-051f1f75991e,,boundary,boundary_distractor,current,missing,2,25,25,safety_error
memtraceb-42f702e3-bdtravelpreference-a34c3-current-missing,42f702e3-750c-1acc-9101-051f1f75991e,,boundary,boundary_distractor,current,missing,3,34,34,safety_error
memtraceb-42f702e3-bdtravelpreference-a42c4-current-missing,42f702e3-750c-1acc-9101-051f1f75991e,,boundary,boundary_distractor,current,missing,4,42,42,safety_error
memtraceb-42f702e3-bdtravelpreference-a51c5-current-missing,42f702e3-750c-1acc-9101-051f1f75991e,,boundary,boundary_distractor,current,missing,5,51,51,safety_error
memtraceb-42f702e3-bdtravelpreference-a60c6-current-missing,42f702e3-750c-1acc-9101-051f1f75991e,,boundary,boundary_distractor,current,missing,6,60,60,safety_error
memtraceb-42f702e3-bdtravelpreference-a69c7-current-missing,42f702e3-750c-1acc-9101-051f1f75991e,,boundary,boundary_distractor,current,missing,7,69,69,safety_error
memtraceb-6b005479-kp0000-a9c0-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,0,static,static,current,present,0,9,9,
memtraceb-6b005479-kp0000-a19c1-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,0,static,static,current,present,1,19,19,
memtraceb-6b005479-kp0000-a29c2-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,0,static,static,current,present,2,29,29,
memtraceb-6b005479-kp0000-a40c3-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,0,static,static,current,present,3,40,40,
memtraceb-6b005479-kp0000-a50c4-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,0,static,static,current,present,4,50,50,
memtraceb-6b005479-kp0000-a60c5-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,0,static,static,current,present,5,60,60,
memtraceb-6b005479-kp0000-a70c6-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,0,static,static,current,present,6,70,70,
memtraceb-6b005479-kp0000-a81c7-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,0,static,static,current,present,7,81,81,
memtraceb-6b005479-kp0026-a7c0-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,26,preference,preference,current,present,0,9,7,
memtraceb-6b005479-kp0026-a17c1-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,26,preference,preference,current,present,1,19,17,
memtraceb-6b005479-kp0026-a27c2-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,26,preference,preference,current,present,2,29,27,
memtraceb-6b005479-kp0026-a38c3-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,26,preference,preference,current,present,3,40,38,
memtraceb-6b005479-kp0026-a48c4-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,26,preference,preference,current,present,4,50,48,
memtraceb-6b005479-kp0026-a58c5-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,26,preference,preference,current,present,5,60,58,
memtraceb-6b005479-kp0026-a68c6-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,26,preference,preference,current,present,6,70,68,
memtraceb-6b005479-kp0026-a79c7-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,26,preference,preference,current,present,7,81,79,
memtraceb-6b005479-kp0096-a6c0-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,current,present,0,9,6,item_stale
memtraceb-6b005479-kp0096-a6c0-historical-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,historical,present,0,9,6,retrieval_error
memtraceb-6b005479-kp0096-a6c0-trajectory-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,trajectory,present,0,9,6,granularity_error
memtraceb-6b005479-kp0096-a6c0-current-contradicted,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,conflict_distractor,current,contradicted,0,9,6,item_conflict
memtraceb-6b005479-kp0096-a16c1-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,current,present,1,19,16,item_stale
memtraceb-6b005479-kp0096-a16c1-historical-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,historical,present,1,19,16,retrieval_error
memtraceb-6b005479-kp0096-a16c1-trajectory-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,trajectory,present,1,19,16,granularity_error
memtraceb-6b005479-kp0096-a16c1-current-contradicted,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,conflict_distractor,current,contradicted,1,19,16,item_conflict
memtraceb-6b005479-kp0096-a26c2-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,current,present,2,29,26,item_stale
memtraceb-6b005479-kp0096-a26c2-historical-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,historical,present,2,29,26,retrieval_error
memtraceb-6b005479-kp0096-a26c2-trajectory-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,trajectory,present,2,29,26,granularity_error
memtraceb-6b005479-kp0096-a26c2-current-contradicted,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,conflict_distractor,current,contradicted,2,29,26,item_conflict
memtraceb-6b005479-kp0096-a37c3-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,current,present,3,40,37,item_stale
memtraceb-6b005479-kp0096-a37c3-historical-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,historical,present,3,40,37,retrieval_error
memtraceb-6b005479-kp0096-a37c3-trajectory-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,trajectory,present,3,40,37,granularity_error
memtraceb-6b005479-kp0096-a37c3-current-contradicted,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,conflict_distractor,current,contradicted,3,40,37,item_conflict
memtraceb-6b005479-kp0096-a47c4-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,current,present,4,50,47,item_stale
memtraceb-6b005479-kp0096-a47c4-historical-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,historical,present,4,50,47,retrieval_error
memtraceb-6b005479-kp0096-a47c4-trajectory-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,trajectory,present,4,50,47,granularity_error
memtraceb-6b005479-kp0096-a47c4-current-contradicted,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,conflict_distractor,current,contradicted,4,50,47,item_conflict
memtraceb-6b005479-kp0096-a57c5-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,current,present,5,60,57,item_stale
memtraceb-6b005479-kp0096-a57c5-historical-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,historical,present,5,60,57,retrieval_error
memtraceb-6b005479-kp0096-a57c5-trajectory-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,trajectory,present,5,60,57,granularity_error
memtraceb-6b005479-kp0096-a57c5-current-contradicted,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,conflict_distractor,current,contradicted,5,60,57,item_conflict
memtraceb-6b005479-kp0096-a67c6-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,current,present,6,70,67,item_stale
memtraceb-6b005479-kp0096-a67c6-historical-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,historical,present,6,70,67,retrieval_error
memtraceb-6b005479-kp0096-a67c6-trajectory-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,trajectory,present,6,70,67,granularity_error
memtraceb-6b005479-kp0096-a67c6-current-contradicted,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,conflict_distractor,current,contradicted,6,70,67,item_conflict
memtraceb-6b005479-kp0096-a78c7-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,current,present,7,81,78,item_stale
memtraceb-6b005479-kp0096-a78c7-historical-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,historical,present,7,81,78,retrieval_error
memtraceb-6b005479-kp0096-a78c7-trajectory-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,dynamic,trajectory,present,7,81,78,granularity_error
memtraceb-6b005479-kp0096-a78c7-current-contradicted,6b005479-e3b6-02fc-e52d-3a41eb0cf288,96,dynamic,conflict_distractor,current,contradicted,7,81,78,item_conflict
memtraceb-6b005479-kp0245-a8c2-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,245,preference,preference,current,present,2,29,8,
memtraceb-6b005479-kp0245-a19c3-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,245,preference,preference,current,present,3,40,19,
memtraceb-6b005479-kp0245-a29c4-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,245,preference,preference,current,present,4,50,29,
memtraceb-6b005479-kp0245-a39c5-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,245,preference,preference,current,present,5,60,39,
memtraceb-6b005479-kp0245-a49c6-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,245,preference,preference,current,present,6,70,49,
memtraceb-6b005479-kp0245-a60c7-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,245,preference,preference,current,present,7,81,60,
memtraceb-6b005479-kp0374-a2c3-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,current,present,3,40,2,item_stale
memtraceb-6b005479-kp0374-a2c3-historical-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,historical,present,3,40,2,retrieval_error
memtraceb-6b005479-kp0374-a2c3-trajectory-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,trajectory,present,3,40,2,granularity_error
memtraceb-6b005479-kp0374-a2c3-current-contradicted,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,conflict_distractor,current,contradicted,3,40,2,item_conflict
memtraceb-6b005479-kp0374-a12c4-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,current,present,4,50,12,item_stale
memtraceb-6b005479-kp0374-a12c4-historical-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,historical,present,4,50,12,retrieval_error
memtraceb-6b005479-kp0374-a12c4-trajectory-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,trajectory,present,4,50,12,granularity_error
memtraceb-6b005479-kp0374-a12c4-current-contradicted,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,conflict_distractor,current,contradicted,4,50,12,item_conflict
memtraceb-6b005479-kp0374-a22c5-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,current,present,5,60,22,item_stale
memtraceb-6b005479-kp0374-a22c5-historical-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,historical,present,5,60,22,retrieval_error
memtraceb-6b005479-kp0374-a22c5-trajectory-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,trajectory,present,5,60,22,granularity_error
memtraceb-6b005479-kp0374-a22c5-current-contradicted,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,conflict_distractor,current,contradicted,5,60,22,item_conflict
memtraceb-6b005479-kp0374-a32c6-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,current,present,6,70,32,item_stale
memtraceb-6b005479-kp0374-a32c6-historical-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,historical,present,6,70,32,retrieval_error
memtraceb-6b005479-kp0374-a32c6-trajectory-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,trajectory,present,6,70,32,granularity_error
memtraceb-6b005479-kp0374-a32c6-current-contradicted,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,conflict_distractor,current,contradicted,6,70,32,item_conflict
memtraceb-6b005479-kp0374-a43c7-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,current,present,7,81,43,item_stale
memtraceb-6b005479-kp0374-a43c7-historical-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,historical,present,7,81,43,retrieval_error
memtraceb-6b005479-kp0374-a43c7-trajectory-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,dynamic,trajectory,present,7,81,43,granularity_error
memtraceb-6b005479-kp0374-a43c7-current-contradicted,6b005479-e3b6-02fc-e52d-3a41eb0cf288,374,dynamic,conflict_distractor,current,contradicted,7,81,43,item_conflict
memtraceb-6b005479-kp0416-a7c4-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,416,static,static,current,present,4,50,7,
memtraceb-6b005479-kp0416-a17c5-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,416,static,static,current,present,5,60,17,
memtraceb-6b005479-kp0416-a27c6-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,416,static,static,current,present,6,70,27,
memtraceb-6b005479-kp0416-a38c7-current-present,6b005479-e3b6-02fc-e52d-3a41eb0cf288,416,static,static,current,present,7,81,38,
memtraceb-6b005479-bdpetpreference-a9c0-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,0,9,9,safety_error
memtraceb-6b005479-bdpetpreference-a19c1-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,1,19,19,safety_error
memtraceb-6b005479-bdpetpreference-a29c2-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,2,29,29,safety_error
memtraceb-6b005479-bdpetpreference-a40c3-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,3,40,40,safety_error
memtraceb-6b005479-bdpetpreference-a50c4-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,4,50,50,safety_error
memtraceb-6b005479-bdpetpreference-a60c5-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,5,60,60,safety_error
memtraceb-6b005479-bdpetpreference-a70c6-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,6,70,70,safety_error
memtraceb-6b005479-bdpetpreference-a81c7-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,7,81,81,safety_error
memtraceb-6b005479-bdreadingpreference-a9c0-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,0,9,9,safety_error
memtraceb-6b005479-bdreadingpreference-a19c1-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,1,19,19,safety_error
memtraceb-6b005479-bdreadingpreference-a29c2-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,2,29,29,safety_error
memtraceb-6b005479-bdreadingpreference-a40c3-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,3,40,40,safety_error
memtraceb-6b005479-bdreadingpreference-a50c4-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,4,50,50,safety_error
memtraceb-6b005479-bdreadingpreference-a60c5-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,5,60,60,safety_error
memtraceb-6b005479-bdreadingpreference-a70c6-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,6,70,70,safety_error
memtraceb-6b005479-bdreadingpreference-a81c7-current-missing,6b005479-e3b6-02fc-e52d-3a41eb0cf288,,boundary,boundary_distractor,current,missing,7,81,81,safety_error
memtraceb-9ca7c5ff-kp0000-a7c0-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,0,static,static,current,present,0,7,7,
memtraceb-9ca7c5ff-kp0000-a16c1-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,0,static,static,current,present,1,16,16,
memtraceb-9ca7c5ff-kp0000-a24c2-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,0,static,static,current,present,2,24,24,
memtraceb-9ca7c5ff-kp0000-a33c3-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,0,static,static,current,present,3,33,33,
memtraceb-9ca7c5ff-kp0000-a41c4-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,0,static,static,current,present,4,41,41,
memtraceb-9ca7c5ff-kp0000-a50c5-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,0,static,static,current,present,5,50,50,
memtraceb-9ca7c5ff-kp0000-a58c6-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,0,static,static,current,present,6,58,58,
memtraceb-9ca7c5ff-kp0000-a67c7-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,0,static,static,current,present,7,67,67,
memtraceb-9ca7c5ff-kp0012-a7c0-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,12,preference,preference,current,present,0,7,7,
memtraceb-9ca7c5ff-kp0012-a16c1-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,12,preference,preference,current,present,1,16,16,
memtraceb-9ca7c5ff-kp0012-a24c2-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,12,preference,preference,current,present,2,24,24,
memtraceb-9ca7c5ff-kp0012-a33c3-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,12,preference,preference,current,present,3,33,33,
memtraceb-9ca7c5ff-kp0012-a41c4-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,12,preference,preference,current,present,4,41,41,
memtraceb-9ca7c5ff-kp0012-a50c5-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,12,preference,preference,current,present,5,50,50,
memtraceb-9ca7c5ff-kp0012-a58c6-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,12,preference,preference,current,present,6,58,58,
memtraceb-9ca7c5ff-kp0012-a67c7-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,12,preference,preference,current,present,7,67,67,
memtraceb-9ca7c5ff-kp0101-a4c0-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,101,dynamic,dynamic,current,present,0,7,4,item_stale
memtraceb-9ca7c5ff-kp0101-a4c0-historical-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,101,dynamic,dynamic,historical,present,0,7,4,retrieval_error
memtraceb-9ca7c5ff-kp0101-a4c0-trajectory-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,101,dynamic,dynamic,trajectory,present,0,7,4,granularity_error
memtraceb-9ca7c5ff-kp0101-a4c0-current-contradicted,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,101,dynamic,conflict_distractor,current,contradicted,0,7,4,item_conflict
memtraceb-9ca7c5ff-kp0101-a13c1-current-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,101,dynamic,dynamic,current,present,1,16,13,item_stale
memtraceb-9ca7c5ff-kp0101-a13c1-historical-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,101,dynamic,dynamic,historical,present,1,16,13,retrieval_error
memtraceb-9ca7c5ff-kp0101-a13c1-trajectory-present,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,101,dynamic,dynamic,trajectory,present,1,16,13,granularity_error
memtraceb-9ca7c5ff-kp0101-a13c1-current-contradicted,9ca7c5ff-487c-ba5d-04f6-05f27d35ba2a,101,dynamic,conflict_distractor,current,contradicted,1,16,13,item_conflict
